image_id,filename,filepath,split,caption,label,all_captions_json
flickr30k_65,1017675163.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1017675163.jpg,train,"A young gymnast, jumps high in the air, while performing on a balance beam.",,"[""A young gymnast, jumps high in the air, while performing on a balance beam."", ""A woman wearing an orange leotard doing gymnastics in front of an audience."", ""A gymnast performing on the balance beam in front of an audience."", ""The young gymnast's supple body soars above the balance beam."", ""A gymnast is performing on the balance beam.""]"
flickr30k_66,1018057225.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1018057225.jpg,train,A boy in a black t-shirt and blue jeans is pushing a toy three wheeler around a small pool.,,"[""A boy in a black t-shirt and blue jeans is pushing a toy three wheeler around a small pool."", ""A young boy is pushing a toy ATV around a rubber pool"", ""A boy pushing a red toy atv next to a pool"", ""A boy pushing a miniature car on a lawn."", ""A young boy pushing his toy quad.""]"
flickr30k_67,1018148011.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1018148011.jpg,val,A group of people stand in the back of a truck filled with cotton.,,"[""A group of people stand in the back of a truck filled with cotton."", ""Men are standing on and about a truck carrying a white substance."", ""A group of people are standing on a pile of wool in a truck."", ""A group of men are loading cotton onto a truck"", ""Workers load sheared wool onto a truck.""]"
flickr30k_68,101859883.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/101859883.jpg,train,A woman with a red jacket and headscarf looks out over a scenic view of a bay through a set of pay binoculars on a viewing deck.,,"[""A woman with a red jacket and headscarf looks out over a scenic view of a bay through a set of pay binoculars on a viewing deck."", ""A woman inside a building is wearing a headscarf and looking out of a window through a mounted telescope."", ""Woman in red windbreaker looking though a rooftop binoculars at the city below."", ""A woman in a headscarf uses a telescope to look out over the city and bay."", ""A Woman is looking through a telescope while wearing a red coat.""]"
flickr30k_69,10188041.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/10188041.jpg,train,A man in a black coat walks past a red spaceship with a parking ticket stuck to its window.,,"[""A man in a black coat walks past a red spaceship with a parking ticket stuck to its window."", ""A man is standing in front of a small red object that looks like a plane."", ""A man wearing a black jacket is walking towards the street."", ""A man in a black jacket is moving towards a street."", ""Man in black coat examining airplane nose.""]"
flickr30k_70,1019077836.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1019077836.jpg,train,Large brown dog running away from the sprinkler in the grass.,,"[""Large brown dog running away from the sprinkler in the grass."", ""A brown dog chases the water from a sprinkler on a lawn."", ""A brown dog running on a lawn near a garden hose"", ""A brown dog plays with the hose."", ""A dog is playing with a hose.""]"
flickr30k_71,101958970.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/101958970.jpg,train,A man and a little girl happily posing in front of their cart in a supermarket.,,"[""A man and a little girl happily posing in front of their cart in a supermarket."", ""A man sitting with his daughter in his daughter's pink car in a grocery store."", ""A man is sitting on a pink cart with a little girl in the grocery store."", ""A man with his daughter sitting on a stroller in a supermarket."", ""The little girl and the man are smiling.""]"
flickr30k_72,1019604187.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1019604187.jpg,train,A dog prepares to catch a thrown object in a field with nearby cars.,,"[""A dog prepares to catch a thrown object in a field with nearby cars."", ""A white dog is ready to catch a yellow ball flying through the air."", ""A white dog is about to catch a yellow ball in its mouth."", ""A white dog is about to catch a yellow dog toy."", ""A white dog running after a yellow ball""]"
flickr30k_73,102030371.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/102030371.jpg,train,A man wearing a green shirt and a dark colored vest is sitting at a table with a glass of water in front of him.,,"[""A man wearing a green shirt and a dark colored vest is sitting at a table with a glass of water in front of him."", ""Guy in green shirt with hand covering part of his face in restaurant booth."", ""Man sitting at a table at a restaurant with a glass of water."", ""A man in a green sweater and black vest sitting in a booth."", ""A boy in a green sweater is sitting at a table.""]"
flickr30k_74,1020651753.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1020651753.jpg,train,A white dog is trying to catch a ball in midair over a grassy field.,,"[""A white dog is trying to catch a ball in midair over a grassy field."", ""The white dog is playing in a green field with a yellow toy."", ""A black and white dog jumping in the air to get a toy."", ""A black and white dog jumps up towards a yellow toy."", ""A dog leaps to catch a ball in a field.""]"
flickr30k_75,1021293940.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1021293940.jpg,train,Two men are hiking in a forest where snow is partially covering the ground.,,"[""Two men are hiking in a forest where snow is partially covering the ground."", ""Two men hiking in the snowy wilderness."", ""Two hikers resting by a patch of snow."", ""Two men look up while hiking."", ""Two men hiking in the snow.""]"
flickr30k_76,1021332107.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1021332107.jpg,train,"An elderly man with facial hair and glasses, standing in his living room holding a hutch cabinet with glass doors.",,"[""An elderly man with facial hair and glasses, standing in his living room holding a hutch cabinet with glass doors."", ""An older man in a gray shirt with a white long-sleeve shirt under it holding up a small wooden cabinet."", ""A middle-aged man with a white beard and glasses holds up a small, wooden handmade cabinet."", ""A man showing off his new wooden creation."", ""A man with beard carrying a cabinet.""]"
flickr30k_77,1021439420.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1021439420.jpg,train,"Two guys sitting on the floor, with the guy in the green jacket reading a piece of paper.",,"[""Two guys sitting on the floor, with the guy in the green jacket reading a piece of paper."", ""A elderly father and his grown son are preparing for a camping trip in the wild."", ""Two men sit on the floor with camping equipment."", ""Two men sitting on their living floor."", ""Two guys sorting through some items.""]"
flickr30k_78,1021442086.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1021442086.jpg,train,"A bearded man wearing glasses, a red shirt, and a hat is reading a map while sitting in a car.",,"[""A bearded man wearing glasses, a red shirt, and a hat is reading a map while sitting in a car."", ""A bearded traveler in a red shirt sitting in a car and reading a map."", ""A man wearing a baseball cap is sitting in a car looking at a map."", ""A man in a red t-shirt is sitting in a car looking at a map."", ""A man trying to decipher a map.""]"
flickr30k_79,1022454332.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1022454332.jpg,train,A large lake with a lone duck swimming in it with several people around the edge of it.,,"[""A large lake with a lone duck swimming in it with several people around the edge of it."", ""A young boy waves his hand at the duck in the water surrounded by a green park."", ""Two people are at the edge of a lake, facing the water and the city skyline."", ""A child and a woman are at waters edge in a big city."", ""A little boy at a lake watching a duck.""]"
flickr30k_80,1022454428.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1022454428.jpg,train,"A couple and an infant, being held by the male, sitting next to a pond with a nearby stroller.",,"[""A couple and an infant, being held by the male, sitting next to a pond with a nearby stroller."", ""A man and woman care for an infant along the side of a body of water."", ""A couple with their newborn baby sitting under a tree facing a lake."", ""Couple with a baby sit outdoors next to their stroller."", ""A couple sit on the grass with a baby and stroller.""]"
flickr30k_81,102268204.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/102268204.jpg,train,Three men are standing at night near a black car near a shelter filled with bicycles.,,"[""Three men are standing at night near a black car near a shelter filled with bicycles."", ""Some men standing in front of a building next to a parked car."", ""There are a lot of bikes parked under the curved roof tonight."", ""Police questioning the driver of a black wagon at nighttime."", ""Men under a dome beside a black station wagon.""]"
flickr30k_82,1022975728.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1022975728.jpg,train,A black lab with tags frolicks in the water.,,"[""A black lab with tags frolicks in the water."", ""This is a black dog splashing in the water."", ""The black dog runs through the water."", ""A black dog running in the surf."", ""A dog splashes in the water""]"
